Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1978","1978","ha","559680","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1979","1979","ha","504320","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1980","1980","ha","425600","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1981","1981","ha","456524","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1982","1982","ha","613316","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1983","1983","ha","577160","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1984","1984","ha","535902","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1985","1985","ha","531048","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1986","1986","ha","545981","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1987","1987","ha","520153","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1988","1988","ha","570634","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1989","1989","ha","659520","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1990","1990","ha","686400","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1991","1991","ha","782312","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1992","1992","ha","916359","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1993","1993","ha","991589","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1994","1994","ha","799539","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1995","1995","ha","922705","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1996","1996","ha","985004","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1997","1997","ha","980261","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1998","1998","ha","943580","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1999","1999","ha","917532","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","2000","2000","ha","913639","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","2001","2001","ha","877023","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","2002","2002","ha","1011169","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","2003","2003","ha","1139289","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","2004","2004","ha","1121897","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","2005","2005","ha","1067244","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","2006","2006","ha","965333","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","2007","2007","ha","1010287","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","2008","2008","ha","1054108","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","2009","2009","ha","963646","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","2010","2010","ha","1009583","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","2011","2011","ha","1259240","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","2012","2012","ha","1282082","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","2013","2013","ha","1321595","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","2014","2014","ha","1353025","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","2015","2015","ha","1400748","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","2016","2016","ha","1433120","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","2017","2017","ha","1403520","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","2018","2018","ha","1790208","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","2019","2019","ha","1835085","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","2020","2020","ha","1834398","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1961","1961","tonnes","2000000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1962","1962","tonnes","1980000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1963","1963","tonnes","1695000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1964","1964","tonnes","2387000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1965","1965","tonnes","3913000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1966","1966","tonnes","3045000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1967","1967","tonnes","2535000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1968","1968","tonnes","2379000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1969","1969","tonnes","4399000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1970","1970","tonnes","5102000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1971","1971","tonnes","6586000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1972","1972","tonnes","5926000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1973","1973","tonnes","9513000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1974","1974","tonnes","13338800","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1975","1975","tonnes","14592300","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1976","1976","tonnes","19909744","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1977","1977","tonnes","26094448","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1978","1978","tonnes","18941216","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1979","1979","tonnes","20560528","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1980","1980","tonnes","12826662","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1981","1981","tonnes","19853664","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1982","1982","tonnes","30200000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1983","1983","tonnes","24407408","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1984","1984","tonnes","23869488","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1985","1985","tonnes","25055024","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1986","1986","tonnes","24093168","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1987","1987","tonnes","24449936","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1988","1988","tonnes","27191184","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","156","Sugar cane","1989","1989","tonnes","36668000","","Official data"
